id|date_scraped|week_num|year|postal_code|ciqual_text_to_search|found_nutriments|origin|id_product|position|category|subcategory|second_subcategory|title_category_main_page|title_in_page_product|product_name|alcohol_grades|quantity|quantity_units|price|price_units|pvp|ingredients|bar_code|is_new_arrival|previous_pvp|nutriscore|planetscore|ciqual_text|ciqual_id|ewo_ultra_processed_punctuation
628|2026-09-16 12:43:36|38|2026|43812|Deep frozen cheese and ham baguette Hacendado Frozen food Pizza Pizza|0||23988|13|Congelados|Pizzas|Pizzas|Novedades|Novedades|Baguette jamón y queso Hacendado ultracongeladas||0.25|kg|8.40|€/kg|2.10|harina de trigo (gluten), agua, queso edam 12,1% (leche), jamón cocido 7,5% (jamón de cerdo (70%), agua, sal, azúcar, aromas, estabilizantes (e-451,e-420,e-407), antioxidantes (e-316 y e-331), conservador (e-250)), aceite refinado de girasol, creme fraiche (nata (leche), fermentos lácticos), nata (nata ligera (leche), almidón modificado, emulgente (e-472e), estabilizantes (e-440i y e-407)), queso rallado fundido en polvo (leche)(queso (leche), almidón, proteína de la leche, mantequilla (leche), sales de fundido (e-452, e-340, e-331), sal, aroma (leche), corrector de acidez (e-270), conservador (e-202), antiapelmazante: almidón de patata), suero de leche en polvo, sal, levadura, almidón modificado de patata, cebollino, cebolla prefrita (cebolla (90%) y aceite refinado de girasol), azúcar, yogur desnatado en polvo (leche), aroma natural, pimienta negra molida, ajo molido, agente de tratamiento de la harina(e920). puede contener trazas de pescado, soja y mostaza.|8402001053566|1||||||
629|2026-09-16 12:43:36|38|2026|43812|Fussion Milk chocolate caramelised cookies filling Hacendado Sugar, sweets & chocolate Chocolate Milk chocolate|0||17996|15|Azúcar caramelos y chocolate|Chocolate|Chocolate con leche|Novedades|Novedades|Chocolate con leche Fussion Hacendado relleno de galleta caramelizada||0.142|kg|12.32|€/kg|1.75||8402001055874|1||||||
630|2026-09-16 12:43:36|38|2026|43812|Cupcakes with chocolate chips Bread & bakery Oven pastries Sweet pastries|0||17700|16|Panadería y pastelería|Bollería de horno|Bollería dulce|Novedades|Novedades|Magdalenas con pepitas de chocolate||0.39|kg|7.95|€/kg|3.10|harina de trigo (gluten), aceite refinado de girasol, azúcar, huevo líquido pasteurizado, pepitas de chocolate (8,9%) [azúcar, pasta de cacao, manteca de cacao, dextrosa, emulgente (lecitina de soja)], agua, jarabe de glucosa y fructosa, humectante (glicerina), mantequilla (leche), gasificantes (difosfato disódico, bicarbonato de sodio), jarabe de azúcar invertido, ralladura de naranja, miel de flores, aroma, sal, espesante (goma xantana), antioxidante (extracto rico en tocoferol), enzimas. puede contener: frutos de cáscara, mostaza, sulfitos|8402001058349|1||||||
631|2026-09-16 12:43:36|38|2026|43812|Whole grain loaf of bread with 20% oats 5% buckwheat Hacendado Bread & bakery Packaged sliced bread & other specialities Other bread|0||18294|17|Panadería y pastelería|Pan de molde y otras especialidades|Otros panes|Novedades|Novedades|Pan de molde integral con 20% avena 5% trigo sarraceno Hacendado||0.55|kg|2.73|€/kg|1.50|harina integral (57%) (trigo (gluten), avena (gluten) (20%), trigo sarraceno (5%)), agua, semillas de girasol (4,5%), levadura, gluten de trigo, aceite de oliva virgen extra (1,3%), sal, sémola integral de trigo (gluten), emulgentes (e-472e, e-471), conservadores (e-282, e-200, e-202), antioxidante (e-300), aroma. puede contener trazas de semillas de sésamo, soja y mostaza. sin lactosa.|8402001059247|1||||||
632|2026-09-16 12:43:36|38|2026|43812|Slices serrano Ham Jamcal Deli & cheese Serrano ham Serrano ham|0||18353|18|Charcutería y quesos|Jamón serrano|Jamón serrano|Novedades|Novedades|Jamón serrano Jamcal lonchas||0.05|kg|22.00|€/kg|1.10|jamón de cerdo, sal, azúcar, conservadores (e-252 y e-250) y antioxidante (e-301).|8437030191019|1||||||
633|2026-09-16 12:43:36|38|2026|43812|Cupcakes with sugar Bread & bakery Oven pastries Sweet pastries|0||17698|19|Panadería y pastelería|Bollería de horno|Bollería dulce|Novedades|Novedades|Magdalenas con azúcar||0.39|kg|6.92|€/kg|2.70|aceite refinado de girasol, harina de trigo (gluten), azúcar (20,8%), huevo líquido pasteurizado, agua, humectante (glicerina), jarabe de glucosa y fructosa, ralladura de naranja, leche entera en polvo, gasificantes (difosfato disódico, bicarbonato de sodio), sal, espesante (goma xantana), aromas, acidulante (ácido cítrico), antioxidante (extracto rico en tocoferol), enzimas. puede contener: soja, frutos de cáscara, mostaza, sulfitos.|8402001058332|1||||||
634|2026-09-16 12:43:36|38|2026|43812|Volcano with cream and coconut Hacendado Bread & bakery Packaged pastries Assorted pastries|0||17951|20|Panadería y pastelería|Bollería envasada|Pastelitos surtidos|Novedades|Novedades|Volcano con crema y coco||0.057|kg|5.75|€/kg|0.33|harina de trigo (gluten), aceite refinado de girasol, azúcar, cobertura blanca (10%) [azúcar, grasa vegetal totalmente hidrogenada (palmiste), suero de leche en polvo, leche en polvo, grasa vegetal (palma), emulgentes vegetales (lecitina de girasol, e472c), conservador (ácido sórbico), aroma], jarabe de glucosa y fructosa, huevo líquido pasteurizado, crema (9%) sabor vainilla [azúcar, agua, jarabe de glucosa y fructosa, cobertura blanca (azúcar, grasa vegetal totalmente hidrogenada (palmiste), suero de leche en polvo, leche en polvo, emulgentes vegetales (e492, lecitina de girasol, e472c), aromas), maltodextrina, almidones modificados, humectante (e422), grasa vegetal (palma), reguladores de la acidez (e516, e330), estabilizantes (e460, e466), emulgentes vegetales (e472c, e471, e475), conservador (e202), sal, gelificante (e407), aromas, colorantes (e160c, e160a)], agua, humectantes (sorbitoles, glicerina), coco rallado (2%), sal, acidulante (e330), conservador (sorbato potásico), espesante (goma xantana), emulgentes vegetales (e471, e1520, e477, e470a), gasificantes (e450i, carbonatos de sodio), aromas. puede contener trazas de mostaza, soja y frutos de cáscara.|8402001059254|1||||||
635|2026-09-16 12:43:37|38|2026|43812|3 Sourdough Baguettes Bread & bakery Oven bread Bread loaf|0||83286|21|Panadería y pastelería|Pan de horno|Barra de pan|Novedades|Novedades|3 Baguettes masa madre||0.75|kg|2.00|€/kg|1.50|harina de trigo (gluten), agua, masa madre de trigo (3%) (gluten), sal, levadura, antioxidante e 300. puede contener trazas de  soja y mostaza.|8480000832863|1||||||
636|2026-09-16 12:43:37|38|2026|43812|Cocoa wafers filled with milk cream and hazelnuts Knoppers Cereal & biscuits Biscuits With chocolate & stuffed|0||17731|22|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Barquillos de cacao rellenos con crema de leche y de avellanas Knoppers||0.125|kg|10.00|€/kg|1.25|azúcar, grasas vegetales (palma, karité),  harina de trigo (13,5 %), leche desnatada en polvo (13 %), avellanas (9,2 %), harina integral de trigo (7,2 %), cacao, mantequilla concentrada (2,7 %), cacao, cacao desgrasado en polvo, emulgente: lecitinas (soja), sal, suero lácteo en polvo leche, almidón de trigo, aromas naturales, gasificante: bicarbonato sódico, cacahuetes molidos.  también puede contener almendras, otros frutos de cáscara y huevo.|4014400928884|1||||||
637|2026-09-16 12:43:37|38|2026|43812|Fussion milk chocolate filled with caramel over aerated milk Hacendado Sugar, sweets & chocolate Chocolate Milk chocolate|0||17917|23|Azúcar caramelos y chocolate|Chocolate|Chocolate con leche|Novedades|Novedades|Chocolate con leche Fussion Hacendado relleno de caramelo con leche aireado||0.095|kg|14.21|€/kg|1.35|azúcar, leche en polvo, manteca de cacao, pasta de cacao, jarabe de glucosa, grasa de palma, leche desnatada en polvo, suero lácteo dulce en polvo (leche), leche condensada, emulgentes (lecitinas [soja], mono- y diglicéridos de ácidos grasos), grasa butírica, sal, extracto de vainilla, aromas naturales. contiene grasas vegetales además de manteca de cacao. puede contener cacahuetes, frutos de cáscara, gluten y huevo.|8402001043659|1||||||
638|2026-09-16 12:43:37|38|2026|43812|Guanciale Hacendado Deli & cheese Bacon & sausages Bacon|0||21892|24|Charcutería y quesos|Bacón y salchichas|Bacón|Novedades|Novedades|Guanciale Hacendado||0.31|kg|15.00|€/kg|4.65|papada de cerdo, sal, especias, dextrosa, antioxidante (e-316) y conservador (e-250).|8402001053191|1||||||
639|2026-09-16 12:43:37|38|2026|43812|Cheesecake Caramel wafer bars with white chocolate coating and cheesecake flavor filling Sugar, sweets & chocolate Chocolate Bars|0||24568|25|Azúcar caramelos y chocolate|Chocolate|Chocolatinas|Novedades|Novedades|Barritas de barquillo Cheesecake Caramel Hacendado con cobertura blanca y relleno sabor cheesecake||0.115|kg|15.65|€/kg|1.80|cobertura blanca coloreada (37%) (azúcar, grasa vegetal (palma y palmiste), leche en polvo, emulgentes: lecitina (soja) y e-476, colorante: e-160a, sacarosa caramelizada y aromas), azúcar, gota de cobertura blanca (azúcar, grasa vegetal (coco, palmiste) en proporciones variables, leche desnatada en polvo, emulgente: lecitina (soja), aroma natural de vainilla), harina de trigo (gluten), leche desnatada en polvo, grasa vegetal de palma, emulgentes: lecitina (soja) y e-476, gasificante: bicarbonato de sodio y aromas. puede contener: frutos de cáscara y mostaza.|8402001054037|1||||||
640|2026-09-16 12:43:37|38|2026|43812|Sour Jelly Beans sweets Hacendado Sugar, sweets & chocolate Sweets Sweets|0||17719|26|Azúcar caramelos y chocolate|Golosinas|Golosinas|Novedades|Novedades|Golosinas Jelly Beans ácidas Hacendado||0.085|kg|10.59|€/kg|0.90||8402001055973|1||||||
641|2026-09-16 12:43:37|38|2026|43812|Choco Orange flavored oat cookies with chocolate cream filling Cereal & biscuits Biscuits With chocolate & stuffed|0||17922|27|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas con avena sabor Choco Orange con relleno de crema de chocolate Hacendado||0.21|kg|5.95|€/kg|1.25|copos de avena 30%, crema de chocolate 29% [azúcar, grasas vegetales (palma, palmiste), cacao desgrasado en polvo 11%, almidón de trigo, proteínas de la leche, leche desnatada en polvo, emulgente (lecitinas [soja])], harina de trigo, azúcar, aceite refinado de girasol alto oleico, salvado de trigo, oligofructosa, gelificante (goma arábiga), zumo de naranja en polvo 1%, sal, emulgente [lecitinas (soja)], gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), aroma. puede contener trazas de mostaza.|8402001058882|1||||||
642|2026-09-16 12:43:37|38|2026|43812|Fruit + Milk Protein 20 g with Collagen and Vitamin C Don Simón Juice Assorted fruit Fruit + milk|0||24586|28|Zumos|Fruta variada|Fruta + leche|Novedades|Novedades|Fruta + leche Proteína 20 gr Don Simón con colágeno y vitamina C||0.33|l|5.00|€/l|1.65|agua, zumo de frutas parcialmente a partir de concentrado (20 %) en proporción variable (piña, uva, mango y manzana), leche desnatada (15 %), proteína de arroz (4,3 %), colágeno hidrolizado (2 %), estabilizantes [pectina (e-466) y e-460i], acidulantes (ácido málico y ácido cítrico), aromas, colorante (beta-caroteno), edulcorante (sucralosa) y vitamina c.|8410261644240|1||||||
643|2026-09-16 12:43:37|38|2026|43812|Cocktail pork sausages Hacendado Deli & cheese Bacon & sausages Sausages|0||17578|29|Charcutería y quesos|Bacón y salchichas|Salchichas|Novedades|Novedades|Salchichas cocidas cocktail Hacendado de cerdo||0.2|kg|9.50|€/kg|1.90||8402001056161|1||||||
644|2026-09-16 12:43:37|38|2026|43812|Certified half chicken cut into pieces fed 50% corn Meat Poultry Turkey & other fowl|1|España|10000|31|Carne|Aves y pollo|Pavo y otras aves|Novedades|Novedades|Medio pollo certificado troceado alimentado con un 50% de maíz||0.95|kg|5.50|€/kg|5.22|100% pollo|8412610037550|1||"{""letter"": ""A"", ""points"": -5, ""negative_points"": {""negative_points"": 2, ""energy_points"": 1, ""saturated_fats_points"": 1, ""sugar_points"": 0, ""salt_points"": 0}, ""positive_points"": {""positive_points"": 7, ""proteins_points"": 7, ""fibers_points"": 0, ""fruit_percentage_points"": 0}, ""request_made"": {""Energia"": 503.0, ""sucres"": 0.0, ""greixos_saturats"": 1.3, ""sal"": 0.2, ""sodi"": 0.08, ""fibra"": 0, ""proteines"": 21.0, ""fruit_percentage"": 0.0}, ""nutriscore_category"": ""GENERAL_FOOD""}"||Chicken, meat, raw|36003|
645|2026-09-16 12:43:38|38|2026|43812|Brasil coffee beans Hacendado Chocolate drinks, coffee & tea Ground coffee & coffee beans Coffee beans|0||17670|32|Cacao café e infusiones|Café molido y en grano|Café en grano|Novedades|Novedades|Café en grano Brasil Hacendado||0.5|kg|14.00|€/kg|7.00|café|8402001057427|1||||||
646|2026-09-16 12:43:38|38|2026|43812|Strong aged goat cheese  in wedge slices Hacendado Deli & cheese Cured, semicured & soft cheese Cured cheese|1|España|11680|33|Charcutería y quesos|Queso curado semicurado y tierno|Queso curado|Novedades|Novedades|Queso añejo fuerte de oveja Hacendado cortado en cuñitas||0.33|kg|21.10|€/kg|6.96|leche cruda de oveja, sal, cuajo, fermentos lácticos (leche). corteza no comestible: contiene conservadores (e-202 y e-235). origen de la leche: españa|8402001028878|1||||Mimolette cheese, old, from cow's milk (cured 12 months minimum)|12738|
647|2026-09-16 12:43:38|38|2026|43812|shelled roasted almonds 0% added salt Hacendado Snacks Nuts, seeds & dried fruit Nuts & seeds|0||17668|34|Aperitivos|Frutos secos y fruta desecada|Frutos secos|Novedades|Novedades|Almendra tostada Hacendado 0% sal añadida pelada||0.2|kg|14.50|€/kg|2.90|almendras tostadas sin piel. trazas de cacahuete y otros frutos de cáscara.|8402001057496|1||||||
648|2026-09-16 12:43:38|38|2026|43812|Original sugar-free fruit-flavoured chewing gums tabs Hacendado Sugar, sweets & chocolate Chewing gum & candy Chewing gum|0||24537|35|Azúcar caramelos y chocolate|Chicles y caramelos|Chicles|Novedades|Novedades|Chicles gragea original frutas sin azúcar Hacendado||0.1|kg|19.50|€/kg|1.95|e edulcorantes: sorbitol y maltitoles, goma base (con antioxidante: extracto rico en tocoferoles), aromas, humectante: glicerina, espesante: goma arábiga, edulcorantes: aspartamo, acesulfamo k y sucralosa, agente de recubrimiento: cera de carnauba.|8402001053481|1||||||
649|2026-09-16 12:43:38|38|2026|43812|Short­grain rice Hacendado Rice, pulses & pasta Rice Rice|0||5044|1|Arroz legumbres y pasta|Arroz|Arroz|Bajadas de precio|Bajadas de precio|Arroz redondo Hacendado||1.0|kg|1.15|€/kg|1.15|arroz|8480000050441|0|1.20|||||
650|2026-09-16 12:43:38|38|2026|43812|Onions Fruits & vegetables Vegetables Onion & garlic|0||69089|2|Fruta y verdura|Verdura|Cebolla y ajo|Bajadas de precio|Bajadas de precio|Cebollas||1.0|kg|1.70|€/kg|1.70|cebolla (allinium cepa)|8414382410005|0|2.00|||||
651|2026-09-16 12:43:38|38|2026|43812|Extra virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Jaén|4740|3|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen extra Hacendado||1.0|l|4.45|€/l|4.45|ingredientes: aceite de oliva virgen extra|8402001001185|0|4.70|||||
652|2026-09-16 12:43:39|38|2026|43812|Light olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|España|4240|4|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva 0,4º Hacendado||1.0|l|3.70|€/l|3.70|ingredientes: aceite de oliva refinado y aceite de oliva virgen.|8402001027475|0|3.80|||||
653|2026-09-16 12:43:39|38|2026|43812|Natural Greek yoghurt Hacendado Dessert & yoghurt Greek yoghurt Greek yoghurt|0||20512|5|Postres y yogures|Yogures griegos|Yogures griegos|Bajadas de precio|Bajadas de precio|Yogur griego natural Hacendado||1.0|kg|2.10|€/kg|2.10|leche pasteurizada entera (origen: españa), nata, leche en polvo desnatada, fermentos lácticos.|8480000205124|0|2.20|||||
654|2026-09-16 12:43:39|38|2026|43812|Pardina lentils Hacendado Rice, pulses & pasta Pulses Lentils & others|0|Lenteja. Origen: USA / Lentilha. Origem: EUA|5330|6|Arroz legumbres y pasta|Legumbres|Lentejas y otros|Bajadas de precio|Bajadas de precio|Lenteja pardina Hacendado||1.0|kg|1.85|€/kg|1.85|lenteja pardina|8480000053305|0|1.95|||||
655|2026-09-16 12:43:39|38|2026|43812|Natural light Greek yoghurt 2% MG Hacendado Dessert & yoghurt Greek yoghurt Greek yoghurt|0||21358|7|Postres y yogures|Yogures griegos|Yogures griegos|Bajadas de precio|Bajadas de precio|Yogur griego natural ligero Hacendado 2% MG||1.0|kg|2.10|€/kg|2.10|leche pasteurizada parcialmente desnatada (origen: españa), leche en polvo desnatada, proteínas de la leche y fermentos lácticos.|8480000213587|0|2.20|||||
656|2026-09-16 12:43:39|38|2026|43812|Onions Fruits & vegetables Vegetables Onion & garlic|0||69079|8|Fruta y verdura|Verdura|Cebolla y ajo|Bajadas de precio|Bajadas de precio|Cebollas||2.0|kg|1.60|€/kg|3.20|cebollas|5600319261069|0|3.60|||||
657|2026-09-16 12:43:39|38|2026|43812|Extra virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Puente de Génave, Sierra de Segura. Jaén.|4717|9|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen extra Hacendado||3.0|l|4.27|€/l|12.80|aceite de oliva virgen extra 100%|8402001001192|0|13.55|||||
658|2026-09-16 12:43:39|38|2026|43812|Lemons Fruits & vegetables Fruits Citrus fruit|0||3236|10|Fruta y verdura|Fruta|Cítricos|Bajadas de precio|Bajadas de precio|Limones||1.0|kg|2.65|€/kg|2.65|calibre 3/5 (53-68mm)|8414196132360|0|2.80|||||
659|2026-09-16 12:43:39|38|2026|43812|Extra chorizo slices Hacendado Deli & cheese Cured meat Chorizo|0|España|59086|11|Charcutería y quesos|Embutido curado|Chorizo|Bajadas de precio|Bajadas de precio|Chorizo extra Hacendado lonchas||0.24|kg|7.29|€/kg|1.75|carne de cerdo, panceta, sal, pimentones, lactosa, dextrina, proteínas de la leche, azúcar, dextrosa, ajo, estabilizante (e-450), antioxidantes (e-331, e-301), especias, extracto de pimentón, conservadores (e-250, e-252) y colorante (e-120).|8480000590862|0|1.85|||||
660|2026-09-16 12:43:39|38|2026|43812|Blend ground coffee Hacendado Chocolate drinks, coffee & tea Ground coffee & coffee beans Ground coffee|0||15922|12|Cacao café e infusiones|Café molido y en grano|Café molido|Bajadas de precio|Bajadas de precio|Café molido mezcla Hacendado||0.5|kg|9.00|€/kg|4.50|café y jarabe de glucosa|8480000159229|0|4.60|||||
661|2026-09-16 12:43:39|38|2026|43812|Instant cup noodles chicken flavour Hacendado Rice, pulses & pasta Pasta & noodles Oriental noodles|0||22453|13|Arroz legumbres y pasta|Pasta y fideos|Fideos orientales|Bajadas de precio|Bajadas de precio|Fideos orientales sabor pollo Hacendado||0.065|kg|12.31|€/kg|0.80|fideos instantaneos (80%): harina de trigo, aceite de palma, sal, almidón modificado, azúcar, gasificantes: carbonato de sodio y potasio; extracto de cúrcuma. caldo (20%): zanahorias, maltodextrina, harina de trigo, maíz, grasas de palma, potenciadores del aroma y del sabor: e-621, e-635; sal, azúcar, carne de pollo en polvo, cebollino, cebollas fritas en polvo (cebollas deshidratadas, aceite de girasol), aromas, extracto de levadura, salsa de soja fermentada (soja, trigo, maltodextrina, sal), sofrito ((cebolla, zanahoria, apio), aceite de girasol, cebolla, azúcar, almidón de maíz, sal, puré de ajo, antioxidantes: e-392, e-396, e-300; pimienta negra), azúcar caramelizada, pimienta blanca, chile, jenjibre, extracto de cúrcuma. puede contener trazas de crustaceos, huevos, leche y mostaza.|8480000224538|0|0.90|||||
662|2026-09-16 12:43:40|38|2026|43812|Oriental noodles chicken flavor Hacendado Pizza & ready meals Hot ready meals Oriental noodles|0||35681|14|Pizzas y platos preparados|Platos preparados calientes|Fideos orientales|Bajadas de precio|Bajadas de precio|Fideos orientales sabor pollo Hacendado||0.065|kg|8.46|€/kg|0.55|fideos instantáneos (85%): harina de trigo, aceite de girasol, fécula de patata, sal, gasificantes: carbonatos de sodio y potasio. caldo (15%): maltodextrina, harina de trigo, potenciadores del sabor: e621, e635; sal, azúcar, carne de pollo en polvo, cebolla verde, cebolla frita en polvo, (cebolla, aceite de girasol), aromas, extracto de levadura, salsa de soja fermentada (soja, trigo, maltodextrina, sal), mezcla de sofrito en polvo ((cebolla, zanahoria, apio), aceite de girasol, cebolla, azúcar, almidón de maíz, sal, puré de ajo, antioxidantes: e392, e306. e300; pimienta negra), azúcar caramelizado, aceite de colza, pimienta blanca, chile, jengibre, extracto de curcumina. puede contener trazas de crustáceos, productos lácteos y mostaza.|8402001021985|0|0.65|||||
663|2026-09-16 12:43:40|38|2026|43812|Sliced salami Hacendado Deli & cheese Cured meat Salchichon|0|España|59090|15|Charcutería y quesos|Embutido curado|Salchichón|Bajadas de precio|Bajadas de precio|Salami extra Hacendado lonchas||0.24|kg|7.29|€/kg|1.75|carne de cerdo, tocino, lactosa, sal, proteínas de la leche, dextrosa, especias, aromas, aromas de humo, estabilizantes (e-450, e-451), antioxidante (e-301), conservadores (e-250, e-252), colorante (e-120) y extracto de pimentón.|8480000590909|0|1.85|||||
664|2026-09-16 12:43:40|38|2026|43812|Zero sugar soft drink Coca-Cola Water & soft drinks Cola drinks Zero cola|0||27426|16|Agua y refrescos|Refresco de cola|Cola zero|Bajadas de precio|Bajadas de precio|Refresco Coca-Cola zero azúcar||3.96|l|2.58|€/l|10.20|ingredientes: agua carbonatada, colorante e-150d, edulcorantes: ciclamato sódico, acesulfamo k y aspartamo, acidulante ácido fosfórico, aromas naturales, aroma cafeína y corrector de acidez: citratos de sodio.|5449000133342|0|11.16|||||
665|2026-09-16 12:43:40|38|2026|43812|Battered hake Seafood & fish Fresh fish Other|0||87734|17|Marisco y pescado|Pescado fresco|Otros|Bajadas de precio|Bajadas de precio|Merluza rebozada||0.23|kg|16.52|€/kg|3.80|filetes de merluza del cabo, sin espinas (*) 70%rebozado 30%: agua, aceites vegetales (colza y girasol en proporción variable), harina de trigo, harina de maíz, almidón modificado de maíz, almidón de trigo, gluten de trigo, sal, gasificante: e450i - e500ii, leche en polvo desnatada.|8480000877345|0|3.90|||||
666|2026-09-16 12:43:40|38|2026|43812|Virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Puente de Génave, Sierra de Segura. Jaén.|4749|18|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen Hacendado||1.0|l|4.10|€/l|4.10|ingredientes: aceite de oliva virgen extra|8402001047206|0|4.20|||||
667|2026-09-16 12:43:40|38|2026|43812|Deep frozen peeled large shrimp Hacendado Frozen food Seafood Seafood|0||24230|19|Congelados|Marisco|Marisco|Bajadas de precio|Bajadas de precio|Gamba pelada cruda tamaño grande Hacendado ultracongelada||None|kg|16.53|€/kg|5.95|gamba crustáceo, agua, sal, antioxidante metabisulfito de sodio, estabilizante ( e-339,e-451, e-452). contiene crustáceos, sulfitos y puede contener trazas de pescado y molucos.|6944955502742|0|6.15|||||
668|2026-09-16 12:43:40|38|2026|43812|Deep-frozen catfish fillets Hacendado Frozen food Fish Fish|0|Vietnam|62191|20|Congelados|Pescado|Pescado|Bajadas de precio|Bajadas de precio|Filetes de panga Hacendado ultracongelados||None|kg|5.17|€/kg|4.65|filetes de panga (pangasianodon hypophthalmus) (pescado) (78%), agua (21%), sal, estabilizadores (e451), correctores de la acidez (e331, e332). puede contener espinas.|8480000621917|0|4.75|||||
669|2026-09-16 12:43:40|38|2026|43812|Light olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|España|4241|21|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva 0,4º Hacendado||5.0|l|3.45|€/l|17.25|ingredientes: aceite de oliva refinado y aceite de oliva virgen extra|8402001027482|0|17.75|||||
670|2026-09-16 12:43:41|38|2026|43812|Vegetarian burgers with spinach and carrot Hacendado Pizza & ready meals Hot ready meals Others|0||86511|22|Pizzas y platos preparados|Platos preparados calientes|Otros|Bajadas de precio|Bajadas de precio|Mini burgers vegetales Hacendado con espinacas y zanahoria||0.2|kg|10.00|€/kg|2.00|ingredientes: espinacas 25%, zanahorias 24%, harina de soja reestructurada y rehidratada, aceite de semillas girasol, gluten de trigo, almidones, pan rallado (harina de trigo, levadura de cerveza, sal), copos de patata, harina de arroz, proteínas aisladas de soja, aceite de oliva virgen extra 2%, cebolla, fibra de guisantes, sal, conservador: sorbato potásico, ajo deshidratado, pimienta negra.puede contener apio y mostaza.|8480000865113|0|2.40|||||
671|2026-09-16 12:43:41|38|2026|43812|Virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Puente de Génave, Sierra de Segura. Jaén.|4711|23|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen Hacendado||3.0|l|3.88|€/l|11.65|aceite de oliva virgen|8402001047213|0|12.00|||||
672|2026-09-16 12:43:41|38|2026|43812|Extra virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|España|4706|24|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen extra Hacendado Gran Selección||0.75|l|7.33|€/l|5.50|ingredientes: aceite de oliva virgen extra|8480000047069|0|5.75|||||
673|2026-09-16 12:43:41|38|2026|43812|Deep Frozen Bolognese Lasagne Hacendado Frozen food Rice & pasta Pasta|0||86597|25|Congelados|Arroz y pasta|Pasta|Bajadas de precio|Bajadas de precio|Lasaña a la boloñesa Hacendado ultracongelada||0.6|kg|4.83|€/kg|2.90|agua, carnes (17%), de cerdo y vacuno,  leche pasteurizada, sémola de trigo, concentrado de tomate, cebolla (5%), quesos (leche pasteurizada, sal, fermentos lácticos, coagulante microbiano, colorante (e-160b(ii)), endurecedor (e-509)), tomate (2%), zumo de tomate, harina de trigo, aceite refinado de girasol, almidón modificado, zanahoria, bebida espirituosa, gelatina, azúcar, sal, pan rallado (harina de trigo, agua, sal y levadura), clara de huevo en polvo, especias, gluten de trigo. contiene gluten, huevo, leche. puede contener trazas de: crustáceos, pescado, soja, mostaza, moluscos.|8480000865977|0|3.00|||||
674|2026-09-16 12:43:41|38|2026|43812|Breaded hake fish sticks Deep frozen Hacendado Frozen food Breaded food Battered fish|0|España|63151|26|Congelados|Rebozados|Pescado rebozado|Bajadas de precio|Bajadas de precio|Palitos de merluza a la romana Hacendado ultracongelados||0.5|kg|5.30|€/kg|2.65|merluza (pescado) (35%), rebozado (65%): agua, pan rallado (harina de trigo (gluten), agua, pimentón, sal, cúrcuma y levadura), harina de trigo (gluten), aceite refinado de girasol, almidón, sal, gasificantes (e-450, e-500), corrector de la acidez (e-330), zumo de limón concentrado, lactosa, espesante (e-417), potenciador del sabor (e-621), ajo en polvo y colorante (e-101). puede contener trazas de leche, huevo, crustáceos, moluscos, soja, mostaza y cacahuete.|8480000631510|0|2.75|||||
675|2026-09-16 12:43:41|38|2026|43812|Small pickled mussels Hacendado Cans, soups & creams Cockles & mussels Mussels|0|España|18619|27|Conservas caldos y cremas|Berberechos y mejillones|Mejillones|Bajadas de precio|Bajadas de precio|Mejillones en escabeche Hacendado pequeños||0.111|kg|18.02|€/kg|2.00|mejillones, vinagre de vino, aceite de girasol, especias y sal. puede contener pescado y crustáceo|8480000186096|0|2.15|||||
